Uberon ID	Uberon name	6239	7217	7227	7230	7237	7240	7244	7245	7955	8364	9031	9258	9365	9544	9593	9597	9598	9606	9615	9685	9796	9823	9913	9986	10090	10116	10141	13616	28377
WBls:0000368	257 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000369	258 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000370	259 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000371	260 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000372	261 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000373	262 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000374	263 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000375	264 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000376	265 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000377	266 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000378	267 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000379	268 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000380	269 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000381	270 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000382	271 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000383	272 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000384	273 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000385	274 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000386	275 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000387	276 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000388	277 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000389	278 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000390	279 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000391	280 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000392	281 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000393	282 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000394	283 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000395	284 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000396	285 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000397	286 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000398	287 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000399	288 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000400	289 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000401	290 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000402	291 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000403	292 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000404	293 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000405	294 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000406	295 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000407	296 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000408	297 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000409	298 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000410	299 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000411	300 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000412	301 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000413	302 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000414	303 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000415	304 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000416	305 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000417	306 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000418	307 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000419	308 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000420	309 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000421	310 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000422	311 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000423	312 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000424	313 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000425	314 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000426	315 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000427	316 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000428	317 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000429	318 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000430	319 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000431	320 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000432	321 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000433	322 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000434	323 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000435	324 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000436	325 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000437	326 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000438	327 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000439	328 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000440	329 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000441	330 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000442	331 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000443	332 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000444	333 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000445	334 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000446	335 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000447	336 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000448	337 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000449	338 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000450	339 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000451	340 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000452	341 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000453	342 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000454	343 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000455	344 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000456	345 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000457	346 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000458	347 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000459	348 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000460	349 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000461	350 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000462	351 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000463	352 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000464	353 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000465	354 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000466	355 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000467	356 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000468	357 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000469	358 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000470	359 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000471	360 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000472	361 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000473	362 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000474	363 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000475	364 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000476	365 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000477	366 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000478	367 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000479	368 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000480	369 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000481	370 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000482	371 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000483	372 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000484	373 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000485	374 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000486	375 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000487	376 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000488	377 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000489	378 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000490	379 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000491	380 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000492	381 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000493	382 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000494	383 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000495	384 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000496	385 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000497	386 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000498	387 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000499	388 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000500	389 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000501	390 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000502	391 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000503	392 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000504	393 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000505	394 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000506	395 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000507	396 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000508	397 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000509	398 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000510	399 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000511	400 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000512	401 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000513	402 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000514	403 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000515	404 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000516	405 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000517	406 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000518	407 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000519	408 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000520	409 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000521	410 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000522	411 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000523	412 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000524	413 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000525	414 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000526	415 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000527	416 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
WBls:0000528	417 min post first-cleavage Ce (C elegans)	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T	T
